CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
MPL001563,bikes-outdoor,0
MPL000017,barbie-birthday,0
MPL000017,birthday,0
MPL000017,arts-crafts-stationary,0
MPL000003,barbie-birthday,0
MPL000003,birthday,0
MPL000003,arts-crafts-stationary,0
MPL000016,ba-PayPal,0
MPL000016,ba-holiday-sale,0
MPL000016,electronics,0
MPL000015,barbie-birthday,0
MPL000015,birthday,0
MPL000015,games-activities,0
MPL000019,barbie-birthday,0
MPL000019,birthday,0
MPL000019,games-activities,0
MPL000005,barbie-birthday,0
MPL000005,birthday,0
MPL000005,games-activities,0
MPL000001,barbie-birthday,0
MPL000001,birthday,0
MPL000001,clothing-accessories,0
MPL003101,barbie-birthday,0
MPL003101,birthday,0
MPL003101,party-supplies,0
MPL003101,home-decor,0
MPL003103,barbie-birthday,0
MPL003103,birthday,0
MPL003103,party-supplies,0
MPL003103,home-decor,0
MPL003140,barbie-birthday,0
MPL003140,birthday,0
MPL003140,party-supplies,0
MPL003140,home-decor,0
MPL003139,barbie-birthday,0
MPL003139,birthday,0
MPL003139,party-supplies,0
MPL003139,home-decor,0
MPL003098,barbie-birthday,0
MPL003098,birthday,0
MPL003098,party-supplies,0
MPL003098,home-decor,0
MPL003100,barbie-birthday,0
MPL003100,birthday,0
MPL003100,party-supplies,0
MPL003100,home-decor,0
MPL003318,barbie-birthday,0
MPL003318,birthday,0
MPL003318,clothing-accessories,0
MPL003318,arts-crafts-stationary,0
MPL003289,barbie-birthday,0
MPL003289,birthday,0
MPL003289,clothing-accessories,0
MPL003289,arts-crafts-stationary,0
MPL003279,barbie-birthday,0
MPL003279,birthday,0
MPL003279,clothing-accessories,0
MPL003279,arts-crafts-stationary,0
DJN09,barbie-signature-gallery,0
DJN09,designer-barbie-dolls,0
DJN09,carlyle-nuera,0
DJN09,silver-label,0
FGP97,barbie-sale,0
FGP98,barbie-sale,0
FGR00,barbie-sale,0
DVP55,barbie-signature-gallery,0
DVP55,barbie-signature-dolls,0
DVP55,barbie-look-collection,0
DVP55,all-signature-dolls,0
DVP55,signature-fashion-dolls,0
DVP55,bill-greening,0
DVP55,top-10-holiday-picks,200
DVP55,all-barbie-dolls,0
DVP55,barbie-look,0
DVP55,fashion-dolls,0
DVP55,dolls-collection,0
DVP55,black-label,0
DVP55,barbie-dolls,70
DVP56,barbie-signature-gallery,0
DVP56,barbie-signature-dolls,0
DVP56,barbie-look-collection,0
DVP56,all-signature-dolls,0
DVP56,signature-fashion-dolls,0
DVP56,bill-greening,0
DVP56,barbie-dolls,70
DVP56,top-10-holiday-picks,200
DVP56,all-barbie-dolls,0
DVP56,barbie-look,0
DVP56,fashion-dolls,0
DVP56,dolls-collection,0
DVP56,black-label,0
R4509,barbie-loves-elvis,0
R4509,barbie-hollywood-dolls,0
R4509,pink-label,0
R4509,linda-kyaw,0
R4509,all-signature-gallery,0
R4508,barbie-loves-lucy,0
R4508,barbie-hollywood-dolls,0
R4508,all-signature-gallery,0
R4545,barbie-special-occasion-dolls,0
R4545,barbie-holiday-dolls,0
R4545,all-signature-gallery,0
DVP49,barbie-signature-gallery,0
DVP49,barbie-signature-dolls,0
DVP49,all-signature-dolls,0
DVP49,carlyle-nuera,0
DVP49,pink-label,0
DVP49,holiday-special-occasion-dolls,0
DVP49,all-barbie-dolls,0
R4093,pop-culture-barbie-dolls,0
R4093,all-signature-gallery,0
T2153,bfmc-mad-men-dolls,0
T2153,silkstone-barbie-dolls,0
T2153,robert-best,0
T2153,all-signature-gallery,0
T2153,gold-label,0
T2163,bill-greening,0
T2163,barbie-basics-collection-0015,0
T2163,barbie-basics-collection,0
T2163,all-signature-gallery,0
T2163,black-label,0
T2162,bill-greening,0
T2162,barbie-basics-collection-0015,0
T2162,barbie-basics-collection,0
T2162,all-signature-gallery,0
T2162,black-label,0
T2147,bill-greening,0
T2147,my-favorite-barbie-doll-series,0
T2147,all-signature-gallery,0
T2147,vintage-looks,0
17571,signature-fashion-dolls,0
17571,barbie-millicent-roberts-collection,0
17571,all-signature-gallery,0
17571,1990s-barbie-dolls,0
17571,limited-edition,0
12989,signature-fantasy-dolls,0
12989,enchanted-seasons-collection,0
12989,all-signature-gallery,0
12989,1990s-barbie-dolls,0
12989,collector-edition,0
15519,designer-barbie-dolls,0
15519,bob-mackie-barbie-dolls,0
15519,all-signature-gallery,0
15519,1990s-barbie-dolls,0
15519,collector-edition,0
16900,signature-childrens-dolls,0
16900,childrens-collector-series,0
16900,all-signature-gallery,0
16900,1990s-barbie-dolls,0
16900,collector-edition,0
19431,barbie-special-occasion-dolls,0
19431,barbie-city-seasons-collection,0
19431,all-signature-gallery,0
19431,1990s-barbie-dolls,0
19431,collector-edition,0
BKB22,barbie-sale,0
BKB23,barbie-sale,0
BKG02,csr_ba_nla_,0
CBB29,barbie-sale,0
CBB31,barbie-sale,0
CCG95,barbie-sale,0
CCN12,csr_ba_nla_,0
CFG04,2010s-barbie-dolls,0
CFG04,barbie-signature-gallery,0
CFG04,bill-greening,0
CFG04,black-label,0
CFG04,vintage-looks,0
CGL18,barbie-sale,0
CKL46,home-decor,0
CKL46,accessories-barbie,0
CKL46,barbie-stocking-stuffers,0
CKL46,accessories-barbie-hidden,0
CKL46,clothing-accessories,0
CKL46,lifestyle,0
CKL47,barbie-sale,0
CKL49,barbie-sale,0
CKL50,barbie-sale,0
CMK34,barbie-sale,0
CMK35,barbie-sale,0
DGD87,barbie-sale,0
DGD88,csr_ba_nla_,0
DGD89,barbie-sale,0
DGD90,barbie-sale,0
DJF14,csr_ba_nla_,0
DKN04,2010s-barbie-dolls,0
DKN04,barbie-signature-gallery,0
DKN04,pop-culture-barbie-dolls,0
DKN04,silver-label,0
DKN04,linda-kyaw,0
DKN07,2010s-barbie-dolls,0
DKN07,barbie-signature-gallery,0
DKN07,signature-fashion-dolls,0
DKN07,gold-label,0
DKN07,robert-best,0
DKT58,csr_ba_nla_,0
DNN86,barbie-sale,0
DNR72,csr_ba_nla_,0
DNR73,csr_ba_nla_,0
DPY86,csr_ba_nla_,0
DPY87,barbie-sale,0
F9049,barbie-sale,0
F9050,barbie-sale,0
F9051,barbie-sale,0
F9052,2010s-barbie-dolls,0
F9052,barbie-sale,0
F9097,barbie-stocking-stuffers,0
F9097,accessories-barbie-hidden,0
F9097,accessories-barbie,0
