CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
11013-61360,csr_rparts ,0
11013-61333,csr_rparts ,0
11013-61323,csr_rparts ,0
11013-61328,csr_rparts ,0
11013-61329,csr_rparts ,0
CBKB75,csr_nla_canada,0
FFC23,furnaccessnanea,160
FFC23,conversanttmfurniture,6120
FFC23,conversantbffurniture,182
FFC23,naneadollsub,220
FFC23,furnaccessbf,130
FFC23,furnaccesscat,1120
FFC23,furnaccessanimals,610
FFC23,conversantccfurniture,7120
FFC23,eastergifts,620
FFC23,agfairwayplace,835
FFC23,conversantwwfurniture,6120
FFC23,conversantbbfurniture,6120
DXP88,csr_nla_,0
FMR78,csr_nla_,1
FMN37.WHI.9-11,newww,0
FMN37.WHI.9-11,new5up,0
FMN37.WHI.9-11,wwclothingdlyd,0
FMN37.WHI.9-11,clothingmatch,0
FMN37.WHI.9-11,furnaccessgirl5up,0
FMN37.WHI.9-11,furnaccesscat,0
FMN37.WHI.9-11,furnaccessnew,0
FMN37.WHI.9-11,new,0
FMN37.WHI.9-11,conversantwwfurniture,0
FMN37.WHI.9-11,furnaccessforgirls,0
FMN37.WHI.9-11,clothingbed,0
FMN37.WHI.9-11,conversantccfurniture,0
FMN37.WHI.9-11,conversanttmfurniture,0
FMN37.WHI.9-11,conversantbffurniture,0
FMN37.WHI.9-11,conversantbbfurniture,0
FMN38.WHI.S,new8up,0
FMN38.WHI.S,clothingmatch,0
FMN38.WHI.S,conversantwwfurniture,0
FMN38.WHI.S,furnaccesscat,0
FMN38.WHI.S,furnaccessnew,0
FMN38.WHI.S,furnaccessgirl8up,0
FMN38.WHI.S,furnaccessforgirls,0
FMN38.WHI.S,clothingbed,0
FMN38.WHI.S,conversanttmfurniture,0
FMN38.WHI.S,conversantccfurniture,0
FMN38.WHI.S,gg8up,0
FMN38.WHI.S,conversantbffurniture,0
FMN38.WHI.S,conversantbbfurniture,0
FMN38.WHI.S,new,0
FMN38.WHI.XL,new8up,0
FMN38.WHI.XL,clothingmatch,0
FMN38.WHI.XL,conversantwwfurniture,0
FMN38.WHI.XL,furnaccesscat,0
FMN38.WHI.XL,furnaccessnew,0
FMN38.WHI.XL,furnaccessgirl8up,0
FMN38.WHI.XL,furnaccessforgirls,0
FMN38.WHI.XL,clothingbed,0
FMN38.WHI.XL,conversanttmfurniture,0
FMN38.WHI.XL,conversantccfurniture,0
FMN38.WHI.XL,gg8up,0
FMN38.WHI.XL,conversantbffurniture,0
FMN38.WHI.XL,conversantbbfurniture,0
FMN38.WHI.XL,new,0
DVM03,goty2018,270
DVM03,conversanttmfurniture,5940
DVM03,furnaccesscat,940
DVM03,clothingawardseason,320
DVM03,dollgotysub,270
DVM03,furnaccessschoolmusic,100
DVM03,ggunder100,125
DVM03,furnaccesssports,135
DVM03,furnaccessgoty,200
DVM03,conversantwwfurniture,5940
DVM03,conversantccfurniture,445
DVM03,conversantbffurniture,5940
DVM03,sportsactivities,179
DVM03,conversantbbfurniture,5940
DYL68,conversantwwfurniture,5230
DYL68,agfairwayplace,1820
DYL68,conversanttmfurniture,5230
DYL68,furnaccesscat,230
DYL68,ggunder100,155
DYL68,dolltenneysub,360
DYL68,furnaccessschoolmusic,150
DYL68,furnaccesstenney,220
DYL68,boydolls,760
DYL68,conversantbffurniture,5230
DYL68,conversantccfurniture,220
DYL68,conversantbbfurniture,5230
DXP87,csr_nla_,0
DXP87.PRT.6,csr_nla_,0
DXP87.PRT.6,csr_canada_active,1
DXP87.PRT.14,csr_nla_,0
DXP87.PRT.14,csr_canada_active,1
DXP89.PRT.6,csr_canada_active,1
DXP89.PRT.6,csr_nla_,0
DXP87.PRT.7,csr_nla_,0
DXP87.PRT.7,csr_canada_active,1
DXP87.PRT.12,csr_nla_,0
DXP87.PRT.12,csr_canada_active,1
DXP89.PRT.14,csr_canada_active,1
DXP89.PRT.14,csr_nla_,0
DXP89.PRT.12,csr_canada_active,1
DXP89.PRT.12,csr_nla_,0
DXP89.PRT.8,csr_canada_active,1
DXP89.PRT.8,csr_nla_,0
11010-04474,csr_rparts ,0
11010-04498,csr_rparts ,0
11010-04499,csr_rparts ,0
11010-04500,csr_nla_,0
11010-04500,csr_rparts ,0
11010-04041,csr_rparts ,0
DYN56,ggconfidence,70
DYN56,SEO Books for Kids,290
DYN56,bookadviceactivity,300
DYN56,dollgotysub,430
DYN56,bookgoty,120
DYN56,bookactivity,165
DYN56,bookstorecat,290
DYN56,conversantccbooks,290
DYN56,goty2018,430
DYN56,conversantwwbooks,7290
DYN56,conversantbfbooks,8290
DXP88.LAV.L,csr_nla_,0
DXP88.LAV.L,csr_canada_active,1
FDT23,goty2018,290
FDT23,conversantbbclothing,4470
FDT23,conversantccclothing,1470
FDT23,clothing18inch,455
FDT23,conversantwwclothing,4470
FDT23,clothingcat,1470
FDT23,dollgotysub,290
FDT23,ggunder30,130
FDT23,clothingactive,162
FDT23,Valentinegifts,185
FDT23,clothinggoty,370
FDT23,conversanttmclothing,4470
FDT23,conversantbfclothing,4470
FDT23,sportsactivities,174
FDT49,ggaward,100
FDT49,ggcustfaves,100
FDT49,goty2018,100
FDT49,SEO 18 Inch Dolls,120
FDT49,dollgotysub,100
FDT49,holidayideas,330
FDT55.BLU.XS,sale,0
FDT55.BLU.XS,whilesupplieslast,0
FDT55.BLU.XS,csr_canada_active,1
FDT55.BLU.XS,earlyaccess,0
FDT22,conversantbbclothing,4000
FDT22,goty2018,240
FDT22,clothingcat,1000
FDT22,clothing18inch,450
FDT22,clothingwinterpj,300
FDT22,agfairwayplace,1280
FDT22,dollgotysub,240
FDT22,clothingbed,125
FDT22,ggspring,110
FDT22,conversantwwclothing,4000
FDT22,clothinggoty,300
FDT22,clothingpj,125
FDT22,conversanttmclothing,4000
FDT22,conversantbfclothing,4000
FDT22,conversantccclothing,1000
FDT55.BLU.M,whilesupplieslast,0
FDT55.BLU.M,sale,0
FDT55.BLU.M,csr_canada_active,1
FDT55.BLU.M,earlyaccess,0
FDT56.BLU.XL,sale,0
FDT56.BLU.XL,whilesupplieslast,0
FDT56.BLU.XL,csr_canada_active,1
FDT56.BLU.XL,furnaccessgirl8up,0
FDT56.BLU.XL,dollgotysub,0
FDT56.BLU.XL,clothingbiggirl,0
FDT56.BLU.XL,clothingpj,0
FDT56.BLU.XL,clothinggoty,0
FDT56.BLU.XL,allgirlclothing,0
FDT56.BLU.XL,ggspring,0
FDT56.BLU.XL,furnaccessforgirls,0
FDT56.BLU.XL,clothingwinterpj,0
FDT56.BLU.XL,goty2018,0
FDT56.BLU.XL,earlyaccess,0
FDT56.BLU.L,whilesupplieslast,0
FDT56.BLU.L,sale,0
FDT56.BLU.L,furnaccessgirl8up,0
FDT56.BLU.L,dollgotysub,0
FDT56.BLU.L,clothingpj,0
FDT56.BLU.L,clothinggoty,0
FDT56.BLU.L,clothingbiggirl,0
FDT56.BLU.L,allgirlclothing,0
FDT56.BLU.L,ggspring,0
FDT56.BLU.L,furnaccessforgirls,0
FDT56.BLU.L,clothingwinterpj,0
FDT56.BLU.L,csr_canada_active,1
FDT56.BLU.L,goty2018,0
FDT56.BLU.L,earlyaccess,0
11011-28866,csr_rparts ,0
11011-28868,csr_rparts ,0
11012-55538,csr_rparts ,0
11012-55539,csr_rparts ,0
11012-55540,csr_rparts ,0
11012-55543,csr_rparts ,0
DYL71.PUR.XS,whilesupplieslast,0
DYL71.PUR.XS,sale,0
DYL71.PUR.XS,clothingcat,0
DYL71.PUR.XS,conversantwwclothing,0
DYL71.PUR.XS,csr_canada_active,1
DYL71.PUR.XS,conversantccclothing,0
DYL71.PUR.XS,goty2018,0
DYL71.PUR.XS,conversanttmclothing,0
DYL71.PUR.XS,dollgotysub,0
DYL71.PUR.XS,clothinggoty,0
DYL71.PUR.XS,clothingbiggirl,0
DYL71.PUR.XS,allgirlclothing,0
DYL71.PUR.XS,conversantbbclothing,0
DYL71.PUR.XS,earlyaccess,0
DYL71.PUR.XS,conversantbfclothing,0
11013-17789,csr_rparts ,0
FGT94,eastergifts,150
FGT94,goty2018,160
FGT94,dollgotysub,160
FGT94,ggbirthday,140
FGT94,clothingcat,1010
FGT94,conversanttmclothing,4010
FGT94,clothingspec,100
FGT94,conversantwwclothing,4010
FGT94,clothing18inch,435
FGT94,conversantbbclothing,4010
FGT94,clothinggoty,340
FGT94,clothingspringdress,226
FGT94,conversantccclothing,1010
FGT94,conversantbfclothing,4010
FHW54,goty2018,410
FHW54,SEO Books for Kids,270
FHW54,conversantccbooks,270
FHW54,dollgotysub,410
FHW54,bookgoty,110
FHW54,bookcontemp,130
FHW54,conversantbfbooks,8270
FHW54,bookstorecat,270
FHW54,conversantwwbooks,7270
FHW54,booksummerreading,230
DVM00,conversantwwfurniture,8070
DVM00,conversanttmfurniture,8070
DVM00,furnaccesscat,3070
DVM00,dolltenneysub,440
DVM00,furnaccessfashion,160
DVM00,furnaccesstenney,240
DVM00,ggspring,130
DVM00,eastergifts,145
DVM00,conversantccfurniture,250
DVM00,conversantbffurniture,8070
DVM00,conversantbbfurniture,8070
DVM00,clothingmatch,130
DVM00,agfairwayplace,1490
DVM07,furnaccesscat,1560
DVM07,dolltenneysub,370
DVM07,furnaccessschoolmusic,140
DVM07,furnaccesstenney,210
DVM07,conversantbbfurniture,6560
DVM07,conversantwwfurniture,6560
DVM07,conversantbffurniture,6560
DVM07,conversanttmfurniture,6560
DVM07,conversantccfurniture,7560
DVL99,clothing18inch,475
DVL99,conversantccclothing,915
DVL99,conversanttmclothing,4115
DVL99,clothingcat,495
DVL99,clothingtenney,250
DVL99,clothingspring,158
DVL99,clothingcasual,130
DVL99,dolltenneysub,430
DVL99,ggspring,125
DVL99,clothingspringdress,210
DVL99,conversantwwclothing,4115
DVL99,conversantbbclothing,4115
DVL99,conversantbfclothing,4115
DWL21,girltops,120
DWL21,clothingtenney,270
DWL21,clothingbiggirl,230
DWL21,dolltenneysub,530
DWL21,allgirlclothing,460
DWL21.COR.S,girltops,0
DWL21.COR.S,clothingtenney,0
DWL21.COR.S,clothingbiggirl,0
DWL21.COR.S,dolltenneysub,0
DWL21.COR.S,allgirlclothing,0
DWL21.COR.S,csr_canada_active,1
FKM88,conversantbffurniture,5205
FKM88,tmtravel,100
FKM88,furnaccessbedhome,200
FKM88,ggover100,230
FKM88,conversanttmfurniture,205
FKM88,furnaccesstm,90
FKM88,conversantwwfurniture,5205
FKM88,furnaccesscat,205
FKM88,conversantbbfurniture,5205
FKM88,agfairwayplace,1240
FKM88,ggadventure,150
FKM88,conversantccfurniture,5205
FKM88,holidayideas,480
FKM88,ggcustfaves,60
FKM88,furnaccessbeds,210
F4962-GF1A,csr_nla_,0
CLD44,csr_nla_,0
D8587,whilesupplieslast,170
D8587,sale,170
D8587,earlyaccess,170
D8631,conversantbbfurniture,7350
D8631,conversantwwfurniture,7350
D8631,furnaccesskaya,100
D8631,kayadollsub,130
D8631,furnaccessfashion,900
D8631,furnaccessbf,805
D8631,ggunder30,670
D8631,furnaccesscat,2350
D8631,conversanttmfurniture,7350
D8631,conversantbffurniture,1715
D8631,conversantccfurniture,8350
F7641,conversantbbfurniture,7580
F7641,furnaccessbf,905
F7641,josefinadollsub,120
F7641,furnaccessjosefina,130
F7641,furnaccessfashion,930
F7641,gg8up,690
F7641,furnaccesscat,2580
F7641,conversantccfurniture,8580
F7641,ggcustfaves,430
F7641,conversantwwfurniture,7580
F7641,conversanttmfurniture,7580
F7641,conversantbffurniture,1880
F3673,conversantbffurniture,1100
F3673,furnaccesssports,670
F3673,furnaccesskit,230
F3673,kitdollsub,220
F3673,furnaccessbf,555
F3673,gg8up,645
F3673,furnaccesscat,2200
F3673,conversantwwfurniture,7200
F3673,conversantbbfurniture,7200
F3673,conversanttmfurniture,7200
F3673,conversantccfurniture,8200
F7886,conversanttmfurniture,7180
F7886,furnaccessbf,540
F7886,kitdollsub,150
F7886,furnaccessanimals,700
F7886,furnaccesskit,200
F7886,furnaccesscat,2180
F7886,conversantwwfurniture,7180
F7886,conversantccfurniture,8180
F7886,conversantbffurniture,1105
F7886,conversantbbfurniture,7180
F9709,conversantbbfurniture,6240
F9709,conversantwwfurniture,6240
F9709,conversantbffurniture,1240
F9709,conversanttmfurniture,6240
F9709,furnaccessanimals,690
F9709,furnaccessrebecca,170
F9709,rebeccadollsub,180
F9709,furnaccessbf,620
F9709,ggunder30,640
F9709,furnaccesscat,1240
F9709,Valentinegifts,415
F9709,conversantccfurniture,7240
F9709,agfairwayplace,855
D5892,csr_nla_,0
BKD31,Valentinegifts,435
BKD31,conversanttmfurniture,5985
BKD31,ggbirthday,680
BKD31,conversantwwfurniture,5985
BKD31,gg8up,660
BKD31,furnaccesscat,985
BKD31,conversantccfurniture,5985
BKD31,furnaccesssamantha,160
BKD31,samanthadollsub,130
BKD31,furnaccessfashion,960
BKD31,furnaccessbf,705
BKD31,conversantbffurniture,2390
BKD31,conversantbbfurniture,5985
BKD75,conversantwwfurniture,6350
BKD75,conversantbffurniture,1095
BKD75,conversanttmfurniture,6350
BKD75,furnaccesscat,1350
BKD75,furnaccesskit,100
BKD75,kitdollsub,120
BKD75,furnaccessfashion,990
BKD75,furnaccessbf,510
BKD75,conversantccfurniture,7350
BKD75,conversantbbfurniture,6350
BKF23,conversanttmfurniture,8270
BKF23,furnaccesscat,3270
BKF23,addydollsub,120
BKF23,furnaccessaddy,140
BKF23,furnaccessfashion,950
BKF23,furnaccessbf,1005
BKF23,conversantbffurniture,2530
BKF23,conversantccfurniture,9270
BKF23,conversantwwfurniture,8270
BKF23,ggunder30,650
BKF23,conversantbbfurniture,8270
BKD61,conversantccclothing,4185
BKD61,clothing18inch,1310
BKD61,clothingcat,1185
BKD61,conversantwwclothing,4185
BKD61,conversantbfclothing,645
BKD61,clothingbf,1410
BKD61,bfclothjulie,170
BKD61,clothingcasual,855
BKD61,juliedollsub,180
BKD61,conversantbbclothing,4185
BKD61,conversanttmclothing,4185
BKD63,whilesupplieslast,225
BKD63,sale,225
BKD63,earlyaccess,225
BKD65,conversantbbclothing,5300
BKD65,clothing18inch,1550
BKD65,conversantccclothing,5300
BKD65,conversanttmclothing,5300
BKD65,clothingcat,2300
BKD65,conversantbfclothing,2300
BKD65,clothingbf,1450
BKD65,bfclothjulie,200
BKD65,clothingholiday,340
BKD65,clothingspec,545
BKD65,juliedollsub,310
BKD65,holidayideas,1310
BKD65,conversantwwclothing,5300
BKD79,whilesupplieslast,220
BKD79,sale,220
BKD79,earlyaccess,220
BKF71,conversantbbclothing,5320
BKF71,clothingcat,2320
BKF71,conversanttmclothing,5320
BKF71,clothingbf,1620
BKF71,clothingholiday,370
BKF71,clothingspec,565
BKF71,bfclothrebecca,150
BKF71,holidayideas,1330
BKF71,rebeccadollsub,240
BKF71,clothing18inch,1565
BKF71,conversantbfclothing,2320
BKF71,conversantccclothing,5320
BKF71,conversantwwclothing,5320
FMN36,gg8up,418
FMN36,girlpajamas,130
FMN36,new8up,990
FMN36,wwclothingdlyd,32
FMN36,clothingmatch,205
FMN36,clothinglogoshop,64
FMN36,clothingbed,184
FMN36,clothingnew,810
FMN36,new,910
FMN36,allgirlclothing,240
FMN36,clothingcat,225
FMN36,conversantccclothing,3330
FMN36,conversantbbclothing,3330
FMN36,conversanttmclothing,582
FMN36,conversantbfclothing,3330
FMN36,conversantwwclothing,3330
DWL22.BUR.6,csr_canada_active,1
DWL22.BUR.6,clothingtenney,0
DWL22.BUR.6,clothingbiggirl,0
DWL22.BUR.6,dolltenneysub,0
DWL22.BUR.6,allgirlclothing,0
DWL22.BUR.6,girlshortspantsskirts,0
DWL23.DEN.XS,girltops,0
DWL23.DEN.XS,clothingtenney,0
DWL23.DEN.XS,clothingbiggirl,0
DWL23.DEN.XS,dolltenneysub,0
DWL23.DEN.XS,allgirlclothing,0
DWL23.DEN.XS,csr_canada_active,1
DWL23.DEN.XS,girljackets,0
DWL24.COR.XS,clothingcat,0
DWL24.COR.XS,csr_canada_active,1
DWL24.COR.XS,clothingbed,0
DWL24.COR.XS,conversantwwclothing,0
DWL24.COR.XS,conversanttmclothing,0
DWL24.COR.XS,clothingtenney,0
DWL24.COR.XS,clothingbiggirl,0
DWL24.COR.XS,allgirlclothing,0
DWL24.COR.XS,dolltenneysub,0
DWL24.COR.XS,conversantbbclothing,0
DWL24.COR.XS,girlpajamas,0
DWL24.COR.XS,conversantbfclothing,0
DWL24.COR.XS,conversantccclothing,0
DWL25.TUR.S,conversanttmfurniture,0
DWL25.TUR.S,clothingbed,0
DWL25.TUR.S,csr_canada_active,1
DWL25.TUR.S,furnaccesscat,0
DWL25.TUR.S,clothingwinterpj,0
DWL25.TUR.S,clothingpj,0
DWL25.TUR.S,clothingtenney,0
DWL25.TUR.S,clothingbiggirl,0
DWL25.TUR.S,allgirlclothing,0
DWL25.TUR.S,dolltenneysub,0
DWL25.TUR.S,furnaccessgirl8up,0
DWL25.TUR.S,furnaccesstenney,0
DWL25.TUR.S,furnaccessforgirls,0
DWL25.TUR.S,conversantbffurniture,0
DWL25.TUR.S,girlpajamas,0
DWL25.TUR.S,conversantwwfurniture,0
DWL25.TUR.S,conversantccfurniture,0
DWL25.TUR.S,conversantbbfurniture,0
DWL21.COR.L,csr_canada_active,1
DWL21.COR.L,girltops,0
DWL21.COR.L,clothingtenney,0
DWL21.COR.L,clothingbiggirl,0
DWL21.COR.L,dolltenneysub,0
DWL21.COR.L,allgirlclothing,0
DWL21.COR.XS,csr_canada_active,1
DWL21.COR.XS,girltops,0
DWL21.COR.XS,clothingtenney,0
DWL21.COR.XS,clothingbiggirl,0
DWL21.COR.XS,dolltenneysub,0
DWL21.COR.XS,allgirlclothing,0
DWL22.BUR.10,csr_canada_active,1
DWL22.BUR.10,clothingtenney,0
DWL22.BUR.10,clothingbiggirl,0
DWL22.BUR.10,dolltenneysub,0
DWL22.BUR.10,allgirlclothing,0
DWL22.BUR.10,girlshortspantsskirts,0
DWL22.BUR.12,csr_canada_active,1
DWL22.BUR.12,clothingtenney,0
DWL22.BUR.12,clothingbiggirl,0
DWL22.BUR.12,dolltenneysub,0
DWL22.BUR.12,allgirlclothing,0
DWL22.BUR.12,girlshortspantsskirts,0
DWL22.BUR.14,csr_canada_active,1
DWL22.BUR.14,clothingtenney,0
DWL22.BUR.14,clothingbiggirl,0
DWL22.BUR.14,dolltenneysub,0
DWL22.BUR.14,allgirlclothing,0
DWL22.BUR.14,girlshortspantsskirts,0
DWL24.COR.M,clothingcat,0
DWL24.COR.M,clothingbed,0
DWL24.COR.M,conversantwwclothing,0
DWL24.COR.M,conversanttmclothing,0
DWL24.COR.M,clothingtenney,0
DWL24.COR.M,clothingbiggirl,0
DWL24.COR.M,allgirlclothing,0
DWL24.COR.M,dolltenneysub,0
DWL24.COR.M,conversantbbclothing,0
DWL24.COR.M,csr_canada_active,1
DWL24.COR.M,girlpajamas,0
DWL24.COR.M,conversantbfclothing,0
DWL24.COR.M,conversantccclothing,0
11010-00066,csr_rparts ,0
11010-00069,csr_rparts ,0
11010-00068,csr_rparts ,0
11010-04360,csr_rparts ,0
11010-04456,csr_rparts ,0
11010-04455,csr_rparts ,0
11010-04097,csr_rparts ,0
FFD97,agfairwayplace,1060
FFD97,conversantwwfurniture,6760
FFD97,ggbirthday,190
FFD97,furnaccesscat,1760
FFD97,dollzsub,300
FFD97,furnaccessz,140
FFD97,furnaccessanimals,130
FFD97,ggunder30,180
FFD97,conversantccfurniture,495
FFD97,conversantbbfurniture,6760
FFD97,conversanttmfurniture,6760
FFD97,conversantbffurniture,6760
11012-78957,csr_rparts ,0
11012-78791,csr_rparts ,0
FFD99,csr_nla_,0
11012-78955,csr_rparts ,0
FFW15,csr_nla_,0
FFW20,csr_nla_,0
FDX61.GRA.M,conversantbbclothing,0
FDX61.GRA.M,clothingcat,0
FDX61.GRA.M,conversantwwclothing,0
FDX61.GRA.M,girltops,0
FDX61.GRA.M,csr_canada_active,1
FDX61.GRA.M,gg8up,0
FDX61.GRA.M,clothingmatch,0
FDX61.GRA.M,clothinglogoshop,0
FDX61.GRA.M,clothingbiggirl,0
FDX61.GRA.M,allgirlclothing,0
FDX61.GRA.M,clothingcasual,0
FDX61.GRA.M,conversantccclothing,0
FDX61.GRA.M,conversanttmclothing,0
FDX61.GRA.M,conversantbfclothing,0
FDX61.GRA.XL,conversantbbclothing,0
FDX61.GRA.XL,clothingcat,0
FDX61.GRA.XL,conversantwwclothing,0
FDX61.GRA.XL,girltops,0
FDX61.GRA.XL,csr_canada_active,1
FDX61.GRA.XL,gg8up,0
FDX61.GRA.XL,clothingmatch,0
FDX61.GRA.XL,clothinglogoshop,0
FDX61.GRA.XL,clothingbiggirl,0
FDX61.GRA.XL,allgirlclothing,0
FDX61.GRA.XL,clothingcasual,0
FDX61.GRA.XL,conversantccclothing,0
FDX61.GRA.XL,conversanttmclothing,0
FDX61.GRA.XL,conversantbfclothing,0
FDX61.GRA.S,conversantbbclothing,0
FDX61.GRA.S,clothingcat,0
FDX61.GRA.S,conversantwwclothing,0
FDX61.GRA.S,girltops,0
FDX61.GRA.S,csr_canada_active,1
FDX61.GRA.S,gg8up,0
FDX61.GRA.S,clothingmatch,0
FDX61.GRA.S,clothinglogoshop,0
FDX61.GRA.S,allgirlclothing,0
FDX61.GRA.S,clothingbiggirl,0
FDX61.GRA.S,clothingcasual,0
FDX61.GRA.S,conversantccclothing,0
FDX61.GRA.S,conversanttmclothing,0
FDX61.GRA.S,conversantbfclothing,0
CF9246,csr_nla_canada,0
F8571.PIN.16,csr_nla_,0
FMN37.WHI.12/13,newww,0
FMN37.WHI.12/13,new5up,0
FMN37.WHI.12/13,wwclothingdlyd,0
FMN37.WHI.12/13,clothingmatch,0
FMN37.WHI.12/13,furnaccessgirl5up,0
FMN37.WHI.12/13,furnaccesscat,0
FMN37.WHI.12/13,furnaccessnew,0
FMN37.WHI.12/13,new,0
FMN37.WHI.12/13,conversantwwfurniture,0
FMN37.WHI.12/13,furnaccessforgirls,0
FMN37.WHI.12/13,clothingbed,0
FMN37.WHI.12/13,conversantccfurniture,0
FMN37.WHI.12/13,conversanttmfurniture,0
FMN37.WHI.12/13,conversantbffurniture,0
FMN37.WHI.12/13,conversantbbfurniture,0
CLD43,csr_nla_,0
DVM11,SEO 18 Inch Dolls,140
DVM11,dolltenneysub,120
DVM11,gg8up,200
DVM11,ggcustfaves,140
DVM11,ggaward,130
DVM11,holidayideas,270
11010-04540,csr_rparts ,0
11010-04544,csr_rparts ,0
11010-04543,csr_rparts ,0
11010-04546,csr_rparts ,0
11010-04553,csr_rparts ,0
11010-04551,csr_rparts ,0
11010-04552,csr_rparts ,0
11010-04558,csr_rparts ,0
11011-49556,csr_rparts ,0
DYG64,csr_nla_,0
DFM37,conversanttmfurniture,7440
DFM37,furnaccesscat,2440
DFM37,furnaccessbf,370
DFM37,dollmini,210
DFM37,furnaccessmaryellen,355
DFM37,maryellendollsub,1000
DFM37,stockingstuffer,256
DFM37,conversantbbfurniture,7440
DFM37,conversantwwfurniture,7440
DFM37,conversantbffurniture,2440
DFM37,conversantccfurniture,8440
CDMW66,csr_nla_canada,0
CDMW65,csr_canada_active,1
DRG57,furnaccessstorageother,440
DRG57,furnaccesscat,365
DRG57,furnaccesshairspa,330
DRG57,ggunder100,365
DRG57,furnaccesstm,580
DRG57,tmspa,84
DRG57,conversantccfurniture,5365
DRG57,conversanttmfurniture,386
DRG57,conversantwwfurniture,5365
DRG57,conversantbffurniture,5365
DRG57,conversantbbfurniture,5365
DRG57,agfairwayplace,925
DWW14,furnaccesscat,2030
DWW14,conversanttmfurniture,286
DWW14,Valentinegifts,225
DWW14,tmsleep,91
DWW14,furnaccessbedhome,260
DWW14,furnaccesstm,890
DWW14,conversantbbfurniture,7030
DWW14,conversantwwfurniture,7030
DWW14,conversantbffurniture,7030
DWW14,conversantccfurniture,8030
DYP26,furnaccesscat,2620
DYP26,agfairwayplace,820
DYP26,furnaccesscamping,30
DYP26,clothingswim,87
DYP26,furnaccesssports,410
DYP26,furnaccesstm,480
DYP26,ggadventure,110
DYP26,conversantwwfurniture,7620
DYP26,conversanttmfurniture,354
DYP26,conversantbffurniture,7620
DYP26,conversantccfurniture,8620
DYP26,conversantbbfurniture,7620
CDND48,csr_canada_active,1
DYP30,clothingcat,335
DYP30,conversantbbclothing,4710
DYP30,sportsactivities,70
DYP30,clothingactive,118
DYP30,clothingmatch,980
DYP30,clothingtm,5100
DYP30,clothingspring,175
DYP30,clothingswim,80
DYP30,clothing18inch,720
DYP30,conversanttmclothing,480
DYP30,furnaccesscamping,36
DYP30,conversantccclothing,4710
DYP30,conversantwwclothing,4710
DYP30,conversantbfclothing,4710
CDLF20,csr_canada_active,1
CDNJ93,csr_nla_canada,0
CDLF21,csr_canada_active,1
DYR20,SEO Books for Kids,580
DYR20,conversantccbooks,7580
DYR20,bookhistfict,1010
DYR20,bookbf,205
DYR20,bookfelicity,120
DYR20,felicitydollsub,170
DYR20,bookstorecat,580
DYR20,conversantbfbooks,580
DYR20,conversantwwbooks,7580
FGM82,ggaward,260
FGM82,boydolls,800
FGM82,conversantbfbooks,8180
FGM82,SEO Books for Kids,180
FGM82,ggconfidence,100
FGM82,bookstorecat,180
FGM82,conversantccbooks,7180
FGM82,bookadviceactivity,90
FGM82,conversantwwbooks,7180
FGM81,naneadollsub,340
FGM81,SEO Books for Kids,500
FGM81,conversantccbooks,7500
FGM81,booknanea,50
FGM81,bookhistfict,130
FGM81,bookstorecat,500
FGM81,conversantbfbooks,500
FGM81,conversantwwbooks,7500
FGM81,bookbf,115
FGM79,naneadollsub,360
FGM79,booknanea,30
FGM79,SEO Books for Kids,520
FGM79,conversantbfbooks,520
FGM79,bookstorecat,520
FGM79,conversantccbooks,7520
FGM79,conversantwwbooks,7520
FGM79,bookhistfict,110
FGM79,bookbf,105
FGM76,ggconfidence,40
FGM76,SEO Books for Kids,1900
FGM76,bookstorecat,1900
FGM76,bookadviceactivity,100
FGM76,conversantccbooks,8900
FGM76,conversantbfbooks,9900
FGM76,conversantwwbooks,8900
FLN20,ggunder30,280
FLN20,new8up,935
FLN20,newtm,535
FLN20,conversantwwfurniture,5445
FLN20,tmmixmatch,535
FLN20,furnaccesstm,156
FLN20,furnaccessnew,470
FLN20,new,295
FLN20,furnaccessfashion,210
FLN20,eastergifts,211
FLN20,conversanttmfurniture,320
FLN20,trulymespecialextrasoffer,30
FLN20,conversantccfurniture,5445
FLN20,SEO Doll Shoes,140
FLN20,conversantbffurniture,5445
FLN20,conversantbbfurniture,5445
FLN20,furnaccesscat,445
FLK46,tmdoll,0
FLW01,new8up,940
FLW01,newtm,540
FLW01,conversantwwfurniture,5455
FLW01,tmmixmatch,540
FLW01,furnaccesstm,158
FLW01,furnaccessfashion,215
FLW01,furnaccessnew,475
FLW01,new,296
FLW01,ggunder30,274
FLW01,trulymespecialextrasoffer,36
FLW01,conversantccfurniture,5455
FLW01,SEO Doll Shoes,130
FLW01,conversanttmfurniture,324
FLW01,conversantbffurniture,5455
FLW01,conversantbbfurniture,5455
FLW01,furnaccesscat,455
FLV99,new8up,830
FLV99,clothingspring,97
FLV99,clothingtm,242
FLV99,clothing18inch,280
FLV99,tmmixmatch,430
FLV99,conversantbbclothing,3340
FLV99,newtm,430
FLV99,clothingspec,210
FLV99,clothingmatch,180
FLV99,conversantwwclothing,3340
FLV99,conversantccclothing,3340
FLV99,clothingcat,155
FLV99,new,285
FLV99,conversanttmclothing,340
FLV99,clothingnew,432
FLV99,conversantbfclothing,3340
FLW00,new8up,945
FLW00,furnaccessfashion,220
FLW00,new,298
FLW00,newtm,545
FLW00,furnaccesstm,160
FLW00,furnaccessnew,480
FLW00,conversanttmfurniture,326
