CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
D7307-A04A,csr_rparts ,0
D7307-A05C,csr_rparts ,0
D7307-A06A,csr_rparts ,0
D7317-A01D,csr_rparts ,0
D7317-A02A,csr_rparts ,0
D7317-A03A,csr_rparts ,0
D7317-A04A,csr_rparts ,0
D7317-A05A,csr_rparts ,0
D7317-A06A,csr_rparts ,0
D7327-A02A,csr_rparts ,0
D7327-A03A,csr_rparts ,0
D7327-A04A,csr_rparts ,0
D7970-A02A,csr_rparts ,0
D8596-A01A,csr_rparts ,0
D8596-A02A,csr_rparts ,0
D8596-A03A,csr_rparts ,0
D8596-A04A,csr_rparts ,0
D8600-A01B,csr_rparts ,0
D8600-A02B,csr_rparts ,0
D8600-A03B,csr_rparts ,0
D8602-A02A,csr_rparts ,0
D8602-A03A,csr_rparts ,0
D8602-A04A,csr_rparts ,0
D8602-A06A,csr_rparts ,0
D8602-A07A,csr_rparts ,0
D8632-A01A,csr_rparts ,0
D8632-A02A,csr_rparts ,0
D8632-A03A,csr_rparts ,0
D8653-A02A,csr_rparts ,0
F0444-A02A,csr_rparts ,0
F0444-A03A,csr_rparts ,0
F0444-A04A,csr_rparts ,0
F0444-A06A,csr_rparts ,0
F0444-A07A,csr_rparts ,0
F0448-A01A,csr_rparts ,0
F0448-A03A,csr_rparts ,0
F0448-A04A,csr_rparts ,0
F0448-A05A,csr_rparts ,0
F0462-A05A,csr_rparts ,0
F0468-A02A,csr_rparts ,0
F0534-A03A,csr_rparts ,0
F0534-A04A,csr_rparts ,0
F0534-A05A,csr_rparts ,0
F0733-R03A,csr_rparts ,0
F0747-R02A,csr_rparts ,0
F0747-R03A,csr_rparts ,0
F0747-R04A,csr_rparts ,0
F0613-R01A,csr_rparts ,0
F0613-R02A,csr_rparts ,0
F0613-R03A,csr_rparts ,0
F0613-R04A,csr_rparts ,0
F0661-R02A,csr_rparts ,0
F0661-R03A,csr_rparts ,0
F0729-R01A,csr_rparts ,0
F0729-R02A,csr_rparts ,0
F0729-R03A,csr_rparts ,0
F0729-R04A,csr_rparts ,0
F8551-G05A,csr_rparts ,0
F8553-R01A,csr_rparts ,0
F8553-R02A,csr_rparts ,0
F8553-R03A,csr_rparts ,0
F8553-R04A,csr_rparts ,0
F8553-R05A,csr_rparts ,0
F8553-R06A,csr_rparts ,0
F8553-R07A,csr_rparts ,0
F8553-R08A,csr_rparts ,0
F8570-R02A,csr_rparts ,0
F8570-R03A,csr_rparts ,0
F8575-R01A,csr_rparts ,0
F8575-R03A,csr_rparts ,0
F8575-R04A,csr_rparts ,0
F8575-R05A,csr_rparts ,0
F8575-R06A,csr_rparts ,0
F8575-R07A,csr_rparts ,0
F8737-C01A,csr_rparts ,0
F8737-C02A,csr_rparts ,0
F8737-C03A,csr_rparts ,0
F8737-C04A,csr_rparts ,0
F8737-C05A,csr_rparts ,0
F8737-C06A,csr_rparts ,0
F8737-C07B,csr_rparts ,0
F8836-RF1A,csr_rparts ,0
F8951-A02A,csr_rparts ,0
F8951-A03A,csr_rparts ,0
F8951-A04A,csr_rparts ,0
F8953-A04A,csr_rparts ,0
F9179-R01A,csr_rparts ,0
F9179-R02A,csr_rparts ,0
F9179-R03A,csr_rparts ,0
F9182-R01A,csr_rparts ,0
F9182-R02A,csr_rparts ,0
F9182-R03A,csr_rparts ,0
F9182-R04A,csr_rparts ,0
F9182-R05A,csr_rparts ,0
F9264-F02A,csr_rparts ,0
F9264-F03A,csr_rparts ,0
F9268-F01A,csr_rparts ,0
F9268-F02A,csr_rparts ,0
F9268-F03A,csr_rparts ,0
F9283-R02D,csr_rparts ,0
F9287-R02D,csr_rparts ,0
F9319-G01A,csr_rparts ,0
F9338-G04A,csr_rparts ,0
F9338-G05A,csr_rparts ,0
F9443-A02A,csr_rparts ,0
F9443-A03A,csr_rparts ,0
F9319-G02A,csr_rparts ,0
F9319-G09A,csr_rparts ,0
F9321-G01A,csr_rparts ,0
F9321-G02A,csr_rparts ,0
F9321-G03A,csr_rparts ,0
F9338-G01A,csr_rparts ,0
F9338-G02A,csr_rparts ,0
F9338-G03A,csr_rparts ,0
F9443-A04A,csr_rparts ,0
F9443-A05A,csr_rparts ,0
F9443-A06A,csr_rparts ,0
F9447-A02A,csr_rparts ,0
F9447-A03A,csr_rparts ,0
F9447-A04A,csr_rparts ,0
F9447-A05A,csr_rparts ,0
F9447-A06A,csr_rparts ,0
F9447-A07A,csr_rparts ,0
F9447-A08A,csr_rparts ,0
F9447-A09A,csr_rparts ,0
F9447-A10A,csr_rparts ,0
F0729-R05A,csr_rparts ,0
F0733-R02A,csr_rparts ,0
F0747-R05A,csr_rparts ,0
F0747-R06A,csr_rparts ,0
F0747-R07A,csr_rparts ,0
F0747-R08A,csr_rparts ,0
F0747-R09A,csr_rparts ,0
F0751-R01A,csr_rparts ,0
F0751-R02A,csr_rparts ,0
F0751-R04A,csr_rparts ,0
F0751-R05A,csr_rparts ,0
F0751-R06A,csr_rparts ,0
F0755-R01A,csr_rparts ,0
F0755-R02A,csr_rparts ,0
F0755-R03A,csr_rparts ,0
F0755-R04A,csr_rparts ,0
F0763-R02A,csr_rparts ,0
F0763-R03A,csr_rparts ,0
F0763-R04A,csr_rparts ,0
F0800-R01A,csr_rparts ,0
F0800-R02A,csr_rparts ,0
F0800-R03A,csr_rparts ,0
F0800-R04A,csr_rparts ,0
F0800-R05A,csr_rparts ,0
F0824-R01A,csr_rparts ,0
F0824-R02A,csr_rparts ,0
F0824-R03A,csr_rparts ,0
F0832-R02A,csr_rparts ,0
F0842-R01A,csr_rparts ,0
F0842-R02A,csr_rparts ,0
F0842-R03A,csr_rparts ,0
F0842-R05A,csr_rparts ,0
F0842-R06A,csr_rparts ,0
F0842-R07A,csr_rparts ,0
F0842-R08A,csr_rparts ,0
F0856-R02B,csr_rparts ,0
