CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
Y4497,trainsets,21
Y4497,FPStoreSale,193
Y4497,CategoryFigsPlaysets,279
Y4497,Clearance,44
Y4497,CategoryPlaysetsSub,136
Y4497,ClearanceToysCars,2
Y4497,ClearanceThomas,2
Y4497,FPStoreBrands,955
Y4497,FPStoreAge,955
Y4497,FPStoreCategory,973
Y4497,CategoryTrainSetsAccessories,19
Y4497,BrandsThomasFriends,214
Y4497,Sale,193
Y4497,WoodenRailway,901
Y4498,csr_nla_,205
Y4499,FPStoreBrands,840
Y4499,FPStoreAge,840
Y4499,CategoryTrainSetsAccessories,61
Y4499,FPStoreCategory,860
Y4499,accessories,75
Y4499,BrandsThomasFriends,48
Y4499,WoodenRailway,425
Y4500,FPStoreBrands,816
Y4500,accessories,47
Y4500,FPStoreAge,816
Y4500,CategoryTrainSetsAccessories,79
Y4500,FPStoreCategory,836
Y4500,BrandsThomasFriends,25
Y4500,WoodenRailway,305
Y4501,engines,77
Y4501,CategoryVehicles,178
Y4501,FPStoreBrands,932
Y4501,FPStoreAge,932
Y4501,FPStoreCategory,950
Y4501,CategoryTrainsEngines,109
Y4501,BrandsThomasFriends,164
Y4501,CategoryTrains,136
Y4501,WoodenRailway,805
Y4503,csr_nla_,227
Y4504,csr_nla_,228
Y4505,csr_nla_,229
Y4507,csr_nla_,230
Y4508,csr_nla_,231
Y4597,engines,78
Y4597,CategoryVehicles,179
Y4597,FPStoreBrands,933
Y4597,FPStoreAge,933
Y4597,FPStoreCategory,951
Y4597,CategoryTrainsEngines,110
Y4597,BrandsThomasFriends,165
Y4597,CategoryTrains,137
Y4597,WoodenRailway,809
Y5017,engines,79
Y5017,CategoryVehicles,180
Y5017,FPStoreBrands,934
Y5017,FPStoreAge,934
Y5017,FPStoreCategory,952
Y5017,CategoryTrainsEngines,111
Y5017,BrandsThomasFriends,166
Y5017,CategoryTrains,138
Y5017,WoodenRailway,813
Y5018,engines,80
Y5018,FPStoreSale,48
Y5018,Clearance,57
Y5018,ClearanceThomas,9
Y5018,ClearanceToysCars,9
Y5018,CategoryVehicles,181
Y5018,FPStoreBrands,935
Y5018,FPStoreAge,935
Y5018,FPStoreCategory,953
Y5018,CategoryTrainsEngines,112
Y5018,BrandsThomasFriends,167
Y5018,Sale,48
Y5018,CategoryTrains,139
Y5018,WoodenRailway,817
Y5020,CategoryVehicles,182
Y5020,FPStoreBrands,936
Y5020,FPStoreAge,936
Y5020,FPStoreCategory,954
Y5020,accessories,103
Y5020,CategoryTrainsEngines,113
Y5020,BrandsThomasFriends,168
Y5020,CategoryTrains,140
Y5020,WoodenRailway,821
Y5021,csr_nla_,232
Y5022,csr_nla_,233
Y5023,csr_nla_,234
Y5024,CategoryVehicles,183
Y5024,FPStoreBrands,937
Y5024,FPStoreAge,937
Y5024,FPStoreCategory,955
Y5024,accessories,104
Y5024,CategoryTrainsEngines,114
Y5024,BrandsThomasFriends,169
Y5024,CategoryTrains,141
Y5024,WoodenRailway,825
Y5025,csr_nla_,235
Y5026,engines,81
Y5026,CategoryVehicles,184
Y5026,FPStoreBrands,938
Y5026,FPStoreAge,938
Y5026,FPStoreCategory,956
Y5026,CategoryTrainsEngines,115
Y5026,BrandsThomasFriends,170
Y5026,CategoryTrains,142
Y5026,WoodenRailway,829
Y5195,FPStoreSale,102
Y5195,ClearanceThomas,22
Y5195,ClearanceToysCars,33
Y5195,FPStoreBrands,817
Y5195,accessories,48
Y5195,FPStoreAge,817
Y5195,FPStoreCategory,837
Y5195,CategoryTrainSetsAccessories,80
Y5195,BrandsThomasFriends,26
Y5195,Clearance,224
Y5195,WoodenRailway,309
Y5195,Sale,102
Y5420,csr_nla_,236
Y5492,engines,82
Y5492,CategoryVehicles,185
Y5492,FPStoreBrands,939
Y5492,FPStoreAge,939
Y5492,FPStoreCategory,957
Y5492,CategoryTrainsEngines,116
Y5492,BrandsThomasFriends,171
Y5492,CategoryTrains,143
Y5492,WoodenRailway,833
Y5856,engines,83
Y5856,CategoryVehicles,186
Y5856,FPStoreBrands,940
Y5856,FPStoreAge,940
Y5856,FPStoreCategory,958
Y5856,CategoryTrainsEngines,117
Y5856,BrandsThomasFriends,172
Y5856,CategoryTrains,144
Y5856,WoodenRailway,837
Y7464,engines,84
Y7464,FPStoreSale,70
Y7464,Clearance,52
Y7464,ClearanceThomas,13
Y7464,ClearanceToysCars,14
Y7464,CategoryVehicles,187
Y7464,FPStoreBrands,941
Y7464,FPStoreAge,941
Y7464,FPStoreCategory,959
Y7464,CategoryTrainsEngines,118
Y7464,BrandsThomasFriends,173
Y7464,Sale,70
Y7464,CategoryTrains,145
Y7464,WoodenRailway,841
Y7465,csr_nla_,200
Y7469,engines,85
Y7469,CategoryVehicles,188
Y7469,FPStoreBrands,942
Y7469,FPStoreAge,942
Y7469,FPStoreCategory,960
Y7469,CategoryTrainsEngines,119
Y7469,BrandsThomasFriends,174
Y7469,CategoryTrains,146
Y7469,WoodenRailway,845
Y8785,Clearance,36
Y8785,BrandsThomasFriends,175
Y8785,csr_nla_,0
Y9000,FPStoreSale,171
Y9000,ClearanceThomas,30
Y9000,ClearanceToysCars,34
Y9000,FPStoreBrands,841
Y9000,FPStoreAge,841
Y9000,CategoryTrainSetsAccessories,62
Y9000,FPStoreCategory,861
Y9000,accessories,76
Y9000,BrandsThomasFriends,49
Y9000,Clearance,233
Y9000,WoodenRailway,429
Y9000,Sale,171
Y9001,FPStoreBrands,842
Y9001,FPStoreAge,842
Y9001,CategoryTrainSetsAccessories,63
Y9001,FPStoreCategory,862
Y9001,accessories,77
Y9001,BrandsThomasFriends,50
Y9001,WoodenRailway,433
Y9274,engines,86
Y9274,Clearance,51
Y9274,FPStoreSale,101
Y9274,ClearanceThomas,21
Y9274,ClearanceToysCars,24
Y9274,CategoryVehicles,190
Y9274,FPStoreBrands,944
Y9274,FPStoreAge,944
Y9274,FPStoreCategory,962
Y9274,CategoryTrainsEngines,121
Y9274,BrandsThomasFriends,176
Y9274,Sale,101
Y9274,CategoryTrains,148
Y9274,WoodenRailway,853
J5970,csr_nla_,0
L7193,csr_nla_,0
T5636,SET_COMPONENTS,0
T5636,FPStoreBrands,375
T5636,Age12to24Month,102
T5636,Age2to3Years,232
T5636,Age5Plus,343
T5636,Age3to4Years,350
T5636,Age4to5Years,349
T5636,Land,52
T5636,FPStoreBMSM,208
T5636,CategoryVehicles,22
T5636,FPStoreCategory,714
T5636,Wheelies,10
T5636,CategoryCarsTruckBuses,43
T5636,FPStoreAge,708
T5636,FPStoreGifts,695
T5636,BrandsLittlePeople,75
T5636,FPStoreGiftStuffers,73
T5636,FPStoreGiftsunder50,364
V2827,csr_nla_,0
V2827,SET_COMPONENTS,0
V2828,Dollhouses,5
V2828,BrandsLovingFamily,10
V2828,SET_COMPONENTS,0
V2828,CategoryPlaysets,78
V2828,csr_nla_,0
V2828,Age5Plus,449
V2828,Age4to5Years,489
V2828,Age3to4Years,513
Y8405,csr_nla_,0
Y8405,Roleplay,9
Y8651,csr_nla_,0
Y8652,csr_nla_,0
Y8744,Age4to5Years,256
Y8744,Age5Plus,337
Y8744,Age3to4Years,364
Y8744,csr_nla_,0
Y8754,csr_nla_,0
Y8754,Land,79
Y8756,Age5Plus,366
Y8756,Age4to5Years,388
Y8756,Age3to4Years,412
Y8756,csr_nla_,0
Y8756,CategoryPlaysets,123
Y8757,Clearance,53
Y8757,Age2to3Years,64
Y8757,Age4to5Years,219
Y8757,Age3to4Years,174
Y8757,CategoryPlaysets,97
Y8757,BrandsThomasFriends,302
Y8757,CategoryFigsPlaysets,241
Y8757,csr_nla_,0
Y8757,Age5Plus,215
Y8757,CATALOGTESTING_NOTFORDISPLAY,13
Y8811,csr_nla_,0
Y8812,csr_nla_,0
Y9155,FPStoreBrands,101
Y9155,Age12to24Month,225
Y9155,Age2to3Years,220
Y9155,Age6to12Month,91
Y9155,FPStoreCategory,210
Y9155,BrandsFPToys,17
Y9155,CategoryInteractive,98
Y9155,BrandsFPBrand,111
Y9155,FPStoreGifts,279
Y9155,CategoryBabyToys,103
Y9155,Classic,10
Y9155,Playtime,92
Y9155,TodaySales,3400
Y9155,FPStoreAge,319
Y9155,FPStoreBMSM,497
Y9155,FPStoreGiftsunder50,123
Y9356,csr_nla_,0
Y9357,csr_nla_,0
ZLF09,LOADTESTING,0
ZLF10,LOADTESTING,0
BKG39,Clearance,117
BKG39,Age3to4Years,258
BKG39,Age6to12Month,92
BKG39,Age12to24Month,226
BKG39,csr_nla_,0
BKG39,CategoryInteractive,99
BKG39,CategoryBabyToys,104
BKG40,FPStoreSale,42
BKG40,Clearance,60
BKG40,Age2to3Years,228
BKG40,Age12to24Month,228
BKG40,FPStoreBrands,180
BKG40,Age6to12Month,94
BKG40,FPStoreBMSM,469
BKG40,ClearanceBabygear,4
BKG40,FPStoreCategory,181
BKG40,ClearanceBabyToys,1
BKG40,BrandsFPToys,13
BKG40,CategoryInteractive,100
BKG40,BrandsFPBrand,122
BKG40,FPStoreAge,481
BKG40,Sale,42
BKG40,TodaySales,4600
BKG40,FPStoreGifts,369
BKG40,CategoryBabyToys,106
BKG40,Classic,28
BKG40,Playtime,90
BKG40,FPStoreGiftsunder50,276
BLL26,FPStoreBrands,204
BLL26,Age6to12Month,23
BLL26,Age12to24Month,108
BLL26,Age2to3Years,110
BLL26,AgeBabyOnWay,62
BLL26,AgeBirth6Month,88
BLL26,BabyGear,27
BLL26,FPStoreBMSM,508
BLL26,FPStoreCategory,453
BLL26,BrandsFPBabyGear,68
BLL26,70upto70,620
BLL26,CategoryBabyGear,75
BLL26,BrandsFPBrand,95
BLL26,FPStoreAge,430
BLL26,BrandsBabyGear,18
BLL26,HighChairs_Boosters,1
BLL26,Cat_HighChairs_Boosters,12
BLL26,FPStoreGifts,243
BLL26,FPStoreGiftsunder50,142
BLP65,csr_nla_,0
BLT02,FPStoreBrands,82
BLT02,Age5Plus,188
BLT02,Age4to5Years,165
BLT02,Age3to4Years,160
BLT02,Furniture_Accessories,7
BLT02,BrandsLovingFamily,10
BLT02,SET_COMPONENTS,0
BLT02,FPStoreBMSM,217
BLT02,CategoryPlaysets,78
BLT02,FPStoreCategory,62
BLT02,topsellers,27
BLT02,CategoryPlaysetsSub,70
BLT02,CategoryFigsPlaysets,63
BLT02,FPEasterSale,23
BLT02,FPEasterLovingFamily,15
BLT02,FPStoreAge,55
BLT02,FPStoreGifts,439
BLT02,FPStoreHotGifts,30
BLT02,FPStoreGiftsunder50,19
BLT02,CategoryDollsPlush,24
BLT33,csr_nla_,0
BLT33,SET_COMPONENTS,0
BLT37,csr_nla_,0
BLT37,SET_COMPONENTS,0
BLT38,SET_COMPONENTS,0
BLT38,csr_nla_,0
BLW43,SET_COMPONENTS,0
BLW43,csr_nla_,0
BLW44,csr_nla_,0
BLW45,Age5Plus,349
BLW45,Age4to5Years,361
BLW45,FPStoreBrands,654
BLW45,FPStoreSale,106
BLW45,Dora_Friends,9
BLW45,BrandsNickelodeon,17
BLW45,CategoryFigures,141
BLW45,FPStoreBMSM,426
BLW45,FPStoreCategory,622
BLW45,ClearancePlaysetsFigures,123
BLW45,20-toys-for-10,50
BLW45,Clearance,223
BLW45,FPStoreAge,604
BLW45,FPStoreGifts,495
BLW45,Sale,106
BLW45,FPStoreGiftsGirls,125
BLW45,FPStoreGiftsunder50,456
BMB00,Halloween_sale,9
BMB00,Age12to24Month,71
BMB00,Age2to3Years,163
BMB00,Age5Plus,274
BMB00,Age4to5Years,280
BMB00,Age3to4Years,284
BMB00,SecretSantaSale_Sales,1
BMB00,LPupto50percentoff,150
BMB00,CategoryPlaysets,14
BMB00,FPStoreBrands,137
BMB00,FPStoreCategory,447
BMB00,FPStoreExclusive,55
BMB00,ExclusiveViewAll,55
BMB00,Holiday,14
BMB00,FPStoreBMSM,8
BMB00,CategoryFigsPlaysets,154
BMB00,CategoryPlaysetsSub,27
BMB00,CategorySeasonalSub,8
BMB00,TodaySales,150
BMB00,BrandsLittlePeople,113
BMB00,FPStoreAge,689
BMB00,FPStoreGifts,253
BMB00,FPStoreHotGifts,76
BMB00,FPStoreGiftsBoys,194
BMB00,FPStoreGiftsGirls,150
BMB00,FPStoreGiftsunder50,97
BMB01,Age12to24Month,73
BMB01,Age2to3Years,165
BMB01,Age5Plus,276
BMB01,Age3to4Years,286
BMB01,Age4to5Years,282
BMB01,SecretSantaSale_Sales,3
BMB01,LPupto50percentoff,110
BMB01,Land,35
BMB01,FPStoreBMSM,12
BMB01,CategoryVehicles,11
BMB01,FPStoreHotGifts,75
BMB01,FPStoreBrands,178
BMB01,FPStoreCategory,488
BMB01,ExclusiveHardToFind,36
BMB01,Holiday,16
BMB01,CategoryCarsTruckBuses,32
BMB01,CategoryTrains,153
BMB01,CategoryTrainSetsAccessories,33
BMB01,CategorySeasonalSub,3
BMB01,TodaySales,170
BMB01,FPStoreGifts,505
BMB01,BrandsLittlePeople,119
BMB01,CATALOGTESTING_NOTFORDISPLAY,36
BMB01,FPStoreAge,686
BMB01,FPStoreGiftsBoys,196
BMB01,FPStoreGiftsGirls,156
BMB01,FPStoreGiftsunder50,94
BMF36,csr_nla_,0
BMG47,Age2to3Years,330
BMG47,Age4to5Years,412
BMG47,Age3to4Years,437
BMG47,FPStoreBrands,141
BMG47,FPStoreSale,58
BMG47,SET_COMPONENTS,0
BMG47,Kitchen,4
BMG47,FPStoreBMSM,556
BMG47,FPStoreCategory,55
BMG47,CategoryPretendPlay,9
BMG47,70upto70,360
BMG47,BrandsFPToys,44
BMG47,BrandsFPBrand,140
BMG47,FPStoreAge,484
BMG47,Sale,58
BMG47,FPStoreGifts,542
BMG47,FPStoreGiftsunder50,355
BMG48,FPStoreSale,61
BMG48,Age2to3Years,329
BMG48,Age4to5Years,410
BMG48,Age3to4Years,435
BMG48,FPStoreBrands,219
BMG48,SET_COMPONENTS,0
BMG48,Kitchen,8
BMG48,FPStoreBMSM,555
BMG48,FPStoreCategory,151
BMG48,CategoryPretendPlay,8
BMG48,70upto70,340
BMG48,BrandsFPToys,43
BMG48,BrandsFPBrand,139
BMG48,FPStoreAge,460
BMG48,Sale,61
BMG48,FPStoreGifts,541
BMG48,FPStoreGiftsunder50,362
BMG50,FPStoreSale,133
BMG50,Age5Plus,403
BMG50,Age4to5Years,440
BMG50,Age3to4Years,466
BMG50,FPStoreBMSM,564
BMG50,FPStoreCategory,647
BMG50,Roleplay,5
BMG50,CategoryPretendPlay,12
BMG50,FPStoreBrands,602
BMG50,70upto70,390
BMG50,BrandsFPToys,49
BMG50,BrandsFPBrand,145
BMG50,FPStoreAge,647
BMG50,Sale,133
BMG50,FPStoreGifts,544
BMG50,FPStoreGiftsunder50,557
BMH49,csr_nla_,0
BMH70,Age2to3Years,331
BMH70,Age4to5Years,415
BMH70,Age3to4Years,440
BMH70,FPStoreBrands,600
BMH70,FPStoreSale,17
BMH70,SET_COMPONENTS,0
BMH70,Kitchen,9
BMH70,FPStoreBMSM,557
BMH70,FPStoreCategory,226
BMH70,CategoryPretendPlay,10
BMH70,70upto70,490
BMH70,BrandsFPToys,45
BMH70,BrandsFPBrand,141
BMH70,FPStoreAge,500
BMH70,Sale,17
BMH70,FPStoreGifts,499
BMH70,FPStoreGiftsunder50,399
C1160,Age12to24Month,12
C1160,Age2to3Years,150
C1160,Age5Plus,277
C1160,Age4to5Years,382
C1160,Age3to4Years,272
C1160,LPupto50percentoff,190
C1160,FPEasterSale,9
C1160,FPEasterLittlePeople,2
C1160,FPStoreBMSM,113
C1160,CategoryPlaysets,32
C1160,FPStoreBrands,29
C1160,FPStoreCategory,487
C1160,FPStoreAge,690
C1160,FPStoreExclusive,13
C1160,ExclusiveViewAll,13
C1160,Holiday,17
C1160,CategoryFigsPlaysets,159
C1160,CategoryPlaysetsSub,30
C1160,CategorySeasonalSub,10
C1160,FPStoreGifts,508
C1160,TodaySales,5700
C1160,BrandsLittlePeople,120
C1160,FPStoreGiftsGirls,28
C1160,FPStoreGiftStuffers,23
C1160,FPStoreGiftsunder50,90
C5523,FPStoreBrands,38
C5523,Age6to12Month,4
C5523,Age12to24Month,140
C5523,SET_COMPONENTS,0
C5523,FPEasterSale,30
C5523,FPEasterInfant,10
C5523,FPStoreCategory,130
C5523,FPStoreAge,129
C5523,FPStoreExclusive,3
C5523,ExclusiveViewAll,3
C5523,topsellers,10
C5523,CategoryConstruction,13
C5523,FPStoreGiftsForBaby,16
C5523,FPStoreBMSM,2
C5523,BrandsFPToys,1
C5523,BrandsFPBrand,2
C5523,CategoryStackSortRoll,1
C5523,CategoryInteractive,2
C5523,TodaySales,420
C5523,CategoryBabyToys,82
C5523,MotorSkills,2
C5523,Playtime,119
C5523,FPStoreGifts,30
C5523,FPStoreHotGifts,11
C5523,FPStoreGiftsBoys,285
CBC64,Age4to5Years,72
CBC64,Age5Plus,67
CBC64,Age3to4Years,224
CBC64,FPStoreBrands,661
CBC64,FPStoreSale,177
CBC64,BrandsDisney,42
CBC64,Age2to3Years,124
CBC64,Jake,6
CBC64,CategoryFigures,146
CBC64,FPStoreBMSM,446
CBC64,FPStoreCategory,625
CBC64,ClearancePlaysetsFigures,126
CBC64,20-toys-for-10,60
CBC64,CategoryFigsPlaysets,143
CBC64,Clearance,230
CBC64,FPStoreAge,619
CBC64,FPStoreGifts,501
CBC64,Sale,177
CBC64,FPStoreGiftsBoys,72
CBC64,FPStoreGiftsunder50,538
CBG71,Clearance,200
CBG71,Age12to24Month,206
CBG71,Age2to3Years,210
CBG71,Age3to4Years,266
CBG71,BrandsPowerWheels,40
CBG71,Age4to5Years,266
CBG71,csr_nla_,0
CBG71,Age5Plus,259
CBG71,CATALOGTESTING_NOTFORDISPLAY,25
CBJ05,SET_COMPONENTS,0
CBJ05,csr_nla_,0
CBJ38,Age3to4Years,257
CBJ38,BrandsPowerWheels,30
CBJ38,FPStoreBMSM,314
CBJ38,FPStoreBrands,348
CBJ38,FPStoreCategory,292
CBJ38,Age4to5Years,257
CBJ38,CategoryRideOn,30
CBJ38,Sports_Outdoor,24
CBJ38,FPStoreAge,661
CBJ38,FPStoreGifts,78
CBJ38,Age5Plus,250
CBJ38,FPStoreGiftsGirls,215
CBM90,SET_COMPONENTS,0
CBM90,csr_nla_,0
CBP00,csr_nla_,0
CBV53,Age5Plus,377
CBV53,Age4to5Years,413
CBV53,Age3to4Years,438
CBV53,FPStoreBrands,626
CBV53,Land,82
CBV53,CategoryVehicles,67
CBV53,FPStoreCategory,650
CBV53,CategoryCarsTruckBuses,69
CBV53,70upto70,580
CBV53,FPStoreAge,522
CBV53,FPStoreGifts,554
CBV53,FPStoreGiftsBoys,274
CBV53,FPStoreGiftsunder50,368
CBX26,FPStoreBrands,167
CBX26,Halloween_sale,38
CBX26,Age12to24Month,98
CBX26,Age2to3Years,101
CBX26,FPEasterSale,66
CBX26,FPEasterPowerWheels,17
CBX26,Age3to4Years,251
CBX26,BrandsPowerWheels,5
CBX26,FPStoreCategory,418
CBX26,FPStoreExclusive,45
CBX26,ExclusiveViewAll,45
CBX26,Age4to5Years,251
CBX26,FPStoreBMSM,1
CBX26,CategoryRideOn,23
CBX26,Sports_Outdoor,18
CBX26,TodaySales,1200
CBX26,Age5Plus,244
CBX26,FPStoreGifts,197
CBX26,FPStoreAge,220
CBX26,FPStoreGiftsGirls,203
CBY68,Age3to4Years,259
CBY68,BrandsPowerWheels,31
CBY68,FPStoreBMSM,316
CBY68,FPStoreBrands,345
CBY68,FPStoreCategory,294
CBY68,Age4to5Years,259
CBY68,CategoryRideOn,32
CBY68,Sports_Outdoor,26
CBY68,FPStoreAge,662
CBY68,FPStoreGifts,81
CBY68,Age5Plus,252
CBY68,FPStoreGiftsBoys,216
CBY70,Age3to4Years,258
CBY70,BrandsPowerWheels,23
CBY70,FPStoreBMSM,315
CBY70,FPStoreBrands,46
CBY70,FPStoreCategory,293
CBY70,Age4to5Years,258
CBY70,CategoryRideOn,31
CBY70,Sports_Outdoor,25
CBY70,FPStoreAge,663
CBY70,FPStoreGifts,79
CBY70,Age5Plus,251
CBY70,FPStoreGiftsBoys,215
CBY94,FPStoreSale,33
CBY94,Clearance,28
CBY94,Age12to24Month,121
CBY94,Age2to3Years,251
CBY94,Age5Plus,360
CBY94,Age3to4Years,367
CBY94,Age4to5Years,366
CBY94,FPStoreBrands,76
CBY94,CategoryPlaysets,20
CBY94,FPStoreBMSM,137
CBY94,ClearanceLittlePeople,12
CBY94,FPStoreCategory,65
CBY94,ClearancePlaysetsFigures,35
CBY94,City_Town,17
CBY94,Holiday,2
CBY94,CategoryFigsPlaysets,150
CBY94,CategoryPlaysetsSub,14
CBY94,FPStoreAge,346
CBY94,Sale,33
CBY94,BrandsLittlePeople,40
CBY94,FPStoreGifts,376
CBY94,FPStoreGiftsGirls,175
CBY94,FPStoreGiftsunder50,177
CHM44,FPStoreBrands,312
CHM44,Age3to4Years,267
CHM44,BrandsPowerWheels,14
CHM44,FPStoreBMSM,325
CHM44,FPStoreCategory,299
CHM44,CategoryRideOn,40
CHM44,70upto70,600
CHM44,Sports_Outdoor,33
CHM44,FPStoreAge,361
CHM44,TodaySales,750
CHM44,Age4to5Years,267
CHM44,Age5Plus,260
CHM44,FPStoreGifts,84
CHM44,FPStoreGiftsBoys,207
CKY59,Age2to3Years,253
CKY59,Age12to24Month,131
CKY59,FPStoreCategory,63
CKY59,Age3to4Years,410
CKY59,csr_nla_,0
CKY59,City_Town,2
CKY59,Age4to5Years,413
CKY59,Age5Plus,415
CKY60,csr_nla_,0
CKY63,csr_nla_,0
CKY65,csr_nla_,0
CKY66,csr_nla_,0
CKY66,FPStoreCategory,80
CKY69,csr_nla_,0
CKY70,csr_nla_,0
CKY71,GiftSetsViewAll,48
CKY71,FPStoreBMSM,551
CKY71,FPStoreBrands,577
CKY71,FPStoreCategory,141
CKY71,FPStoreGifts,185
CKY71,FPStoreExclusive,42
CKY71,ExclusiveViewAll,42
CKY71,FPStoreAge,671
CKY71,TodaySales,1700
CKY71,FPStoreGiftsBoys,44
CKY73,csr_nla_,0
CKY76,csr_nla_,0
D9778,ADDONSERVICES,0
D9778,FPStoreCategory,720
D9778,FPStoreAge,707
F3094,csr_nla_,0
F3374,csr_nla_,0
F3374,FPEasterSale,178
F3374,FPEasterInfant,18
F3374,FPStoreCategory,456
F3374,GiftSetsViewAll,10
F3374,FPStoreExclusive,44
F3374,ExclusiveViewAll,44
F4719,csr_nla_,0
F4769,Age4to5Years,35
F4769,Age5Plus,60
F4848,csr_nla_,0
F5947,csr_nla_,0
F5971,csr_nla_,0
F5972,csr_nla_,0
F6077,csr_nla_,0
F6107,csr_nla_,0
F6122,csr_nla_,0
H7456,FPStoreBrands,356
H7456,BrandsPowerWheels,34
H7456,FPStoreBMSM,332
H7456,FPStoreCategory,423
H7456,FPStoreAge,515
H7456,FPStoreGifts,200
H7461,csr_nla_,0
H9447,Age2to3Years,111
H9447,Age12to24Month,215
H9447,FPStoreBrands,587
H9447,SET_COMPONENTS,0
H9447,Age6to12Month,81
H9447,FPStoreBMSM,490
H9447,FPStoreCategory,649
H9447,BrandsFPToys,11
H9447,CategoryInteractive,33
H9447,BrandsFPBrand,119
H9447,FPStoreAge,417
H9447,FPStoreGifts,548
H9447,CategoryBabyToys,94
H9447,Classic,1
H9447,Playtime,112
H9447,FPStoreGiftsGirls,138
H9447,FPStoreGiftStuffers,22
H9447,FPStoreGiftsunder50,250
J0001,csr_nla_,0
J6273,csr_nla_,0
J6273,SET_COMPONENTS,0
J7826,Age5Plus,263
J7826,Age3to4Years,255
J7826,Age4to5Years,372
J7826,csr_nla_,0
K0475,Age12to24Month,23
K0475,Age2to3Years,153
K0475,Age5Plus,271
K0475,Age3to4Years,281
K0475,Age4to5Years,277
K0475,SET_COMPONENTS,0
K0475,CategoryFigures,99
K0475,FPStoreBMSM,120
K0475,FPStoreBrands,56
K0475,FPStoreCategory,102
K0475,topsellers,18
K0475,ExclusiveHardToFind,27
K0475,CategoryFigsPlaysets,173
K0475,TodaySales,480
K0475,CATALOGTESTING_NOTFORDISPLAY,27
K0475,BrandsLittlePeople,14
K0475,FPStoreAge,46
K0475,FPStoreGifts,298
K0475,FPStoreHotGifts,35
K0475,FPStoreGiftsBoys,181
K0475,FPStoreGiftsGirls,31
K0475,FPStoreGiftsunder50,39
K2564,csr_nla_,0
K4452,FPStoreSale,170
K4452,Age2to3Years,323
K4452,Age4to5Years,402
K4452,Age3to4Years,425
K4452,FPStoreBrands,678
K4452,SET_COMPONENTS,0
K4452,CategoryFigures,179
K4452,FPStoreBMSM,548
K4452,FPStoreCategory,197
K4452,ExclusiveHardToFind,37
K4452,ClearancePlaysetsFigures,57
K4452,CategoryFigsPlaysets,224
K4452,CategoryFigsSub,145
K4452,BrandsFPToys,41
K4452,BrandsFPBrand,136
K4452,FPStoreAge,606
K4452,Sale,170
K4452,FPStoreGifts,675
K4452,CATALOGTESTING_NOTFORDISPLAY,37
K4452,FPStoreGiftsGirls,217
K4452,FPStoreGiftsunder50,446
K5058,Halloween_sale,13
K5058,Age12to24Month,65
K5058,Age2to3Years,157
K5058,Age5Plus,265
K5058,Age4to5Years,271
K5058,Age3to4Years,275
K5058,SET_COMPONENTS,0
K5058,LPupto50percentoff,2
K5058,CategoryPlaysets,29
K5058,FPStoreBMSM,111
K5058,FPStoreBrands,103
K5058,FPStoreCategory,164
K5058,FPStoreExclusive,49
K5058,ExclusiveViewAll,49
K5058,Holiday,8
K5058,CategoryFigsPlaysets,153
K5058,CategoryPlaysetsSub,26
K5058,CategorySeasonalSub,2
K5058,TodaySales,5200
K5058,BrandsLittlePeople,112
K5058,FPStoreAge,682
K5058,FPStoreGifts,504
K5058,FPStoreHotGifts,74
K5058,FPStoreGiftsBoys,189
K5058,FPStoreGiftsGirls,149
K5058,FPStoreGiftsunder50,93
K7167,FPStoreBrands,584
K7167,Age6to12Month,82
K7167,Age2to3Years,113
K7167,Age12to24Month,216
K7167,SET_COMPONENTS,0
K7167,FPStoreBMSM,491
K7167,FPStoreCategory,654
K7167,CategoryConstruction,25
K7167,FPStoreGiftsForBaby,22
K7167,BrandsFPToys,16
K7167,CategoryStackSortRoll,35
K7167,CategoryInteractive,34
K7167,BrandsFPBrand,116
K7167,FPStoreGifts,561
K7167,CategoryBabyToys,95
K7167,Classic,2
K7167,Playtime,113
K7167,FPStoreAge,325
K7167,FPStoreGiftStuffers,11
K7167,FPStoreGiftsunder50,147
L3479,csr_nla_,0
L4758,SET_COMPONENTS,0
L4758,csr_nla_,0
L4758,CATALOGTESTING_NOTFORDISPLAY,36
L7031,csr_nla_,0
M3177,csr_nla_,0
M6551,csr_nla_,0
M6570,Age12to24Month,24
M6570,Age2to3Years,154
M6570,Age5Plus,272
M6570,Age3to4Years,282
M6570,Age4to5Years,278
M6570,SET_COMPONENTS,0
M6570,CategoryFigures,100
M6570,FPStoreBMSM,174
M6570,FPStoreBrands,303
M6570,FPStoreCategory,642
M6570,CategoryFigsPlaysets,176
M6570,CategoryFigsSub,90
M6570,FPStoreGifts,536
M6570,TodaySales,500
M6570,BrandsLittlePeople,50
M6570,FPStoreAge,48
M6570,FPStoreGiftsBoys,182
M6570,FPStoreGiftsGirls,32
M6570,FPStoreGiftStuffers,13
M6570,FPStoreGiftsunder50,151
BGN60,Age12to24Month,92
BGN60,Age2to3Years,222
BGN60,Age5Plus,334
BGN60,Age3to4Years,341
BGN60,Age4to5Years,340
BGN60,FPStoreBrands,392
BGN60,SET_COMPONENTS,0
BGN60,CategoryFigures,118
BGN60,FPStoreBMSM,201
BGN60,FPStoreCategory,726
BGN60,Zoo,29
BGN60,CategoryFigsPlaysets,193
BGN60,CategoryFigsSub,108
