CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
CCP42,HWActionFigues,0
CCP42,HW3plus,0
CCP53,HWWWE,0
CCP53,HWGirls,0
CCP53,HWDolls,0
CCP53,HWClearance,0
CCP53,HWCategory,0
CCP53,HWBrand,0
CCP53,HWAges,0
CCP53,HW6to7,0
CCP58,HWWWE,0
CCP58,HWGirls,0
CCP58,HWCategory,0
CCP58,HWBrand,0
CCP58,HWAges,0
CCP58,HWActionFigues,0
CCP58,HW8plus,0
CCP70,HWGirls,0
CCP70,HWDolls,0
CCP70,HWDisneyCars,0
CCP70,HWCategory,0
CCP70,HWBrand,0
CCP70,HWAges,0
CCP70,HW6to7,0
CCP71,HWWWE,0
CCP71,HWVehicles,0
CCP71,HWGirls,0
CCP71,HWCategory,0
CCP71,HWBrand,0
CCP71,HWAges,0
CCP71,HW3plus,0
CCP82,HWDolls,0
CCP82,HWDisneyCars,0
CCP82,HWCategory,0
CCP82,HWBrand,0
CCP82,HWBoys,0
CCP82,HWAges,0
CCP82,HW3plus,0
CCP83,HWMonsterHigh,0
CCP83,HWGirls,0
CCP83,HWClearance,0
CCP83,HWCategory,0
CCP83,HWBrand,0
CCP83,HWAges,0
CCP83,HWActionFigues,0
CCP83,HW8plus,0
CDY61,HWVehicles,0
CDY61,HWCategory,0
CDY61,HWBrand,0
CDY61,HWBoys,0
CDY61,HWBarbie,0
CDY61,HWAges,0
CDY61,HW6to7,0
CDY62,HWHotWheels,0
CDY62,HWGirls,0
CDY62,HWDolls,0
CDY62,HWCategory,0
CDY62,HWBrand,0
CDY62,HWAges,0
CDY62,HW6to7,0
CDY63,HWVehicles,0
CDY63,HWMatchbox,0
CDY63,HWGifts,0
CDY63,HWCategory,0
CDY63,HWBrand,0
CDY63,HWBoys,0
CDY63,HWAges,0
CDY63,HW4to5,0
CDY66,HWGirls,0
CDY66,HWCategory,0
CDY66,HWBrand,0
CDY66,HWBarbie,0
CDY66,HWAges,0
CDY66,HWActionFigues,0
CDY66,HW8plus,0
CDY67,HWMonsterHigh,0
CDY67,HWGirls,0
CDY67,HWDolls,0
CDY67,HWCategory,0
CDY67,HWBrand,0
CDY67,HWAges,0
CDY67,HW4to5,0
CFB49,HWGirls,0
CFB49,HWEverAfterHigh,0
CFB49,HWCategory,0
CFB49,HWBrand,0
CFB49,HWAges,0
CFB49,HWActionFigues,0
CFB49,HW8plus,0
CFB60,HWGirls,0
CFB60,HWDisneyCars,0
CFB60,HWClearance,0
CFB60,HWCategory,0
CFB60,HWBrand,0
CFB60,HWAges,0
CFB60,HWActionFigues,0
CFB60,HW4to5,0
CFB61,HWMatchbox,0
CFB61,HWGirls,0
CFB61,HWCategory,0
CFB61,HWBrand,0
CFB61,HWAges,0
CFB61,HWActionFigues,0
CFB61,HW8plus,0
CFB62,HWCategory,0
CFB62,HWBrand,0
CFB62,HWBoys,0
CFB62,HWBarbie,0
CFB62,HWAges,0
CFB62,HWActionFigues,0
CFB62,HW3plus,0
CFF12,HWGirls,0
CFF12,HWCategory,0
CFF12,HWBrand,0
CFF12,HWBarbie,0
CFF12,HWAges,0
CFF12,HWActionFigues,0
CFF12,HW3plus,0
CFF14,HWEverAfterHigh,0
CFF14,HWDolls,0
CFF14,HWCategory,0
CFF14,HWBrand,0
CFF14,HWBoys,0
CFF14,HWAges,0
CFF14,HW3plus,0
CFF15,HWGirls,0
CFF15,HWEverAfterHigh,0
CFF15,HWCategory,0
CFF15,HWBrand,0
CFF15,HWAges,0
CFF15,HWActionFigues,0
CFF15,HW3plus,0
CFF16,HWWWE,0
CFF16,HWCategory,0
CFF16,HWBrand,0
CFF16,HWBoys,0
CFF16,HWAges,0
CFF16,HWActionFigues,0
CFF16,HW6to7,0
CFF22,HWGirls,0
CFF22,HWDolls,0
CFF22,HWDisneyCars,0
CFF22,HWCategory,0
CFF22,HWBrand,0
CFF22,HWAges,0
CFF22,HW4to5,0
CFF23,HWHotWheels,0
CFF23,HWDolls,0
CFF23,HWCategory,0
CFF23,HWBrand,0
CFF23,HWBoys,0
CFF23,HWAges,0
CFF23,HW6to7,0
CFF25,HWVehicles,0
CFF25,HWGirls,0
CFF25,HWDisneyCars,0
CFF25,HWCategory,0
CFF25,HWBrand,0
CFF25,HWAges,0
CFF25,HW8plus,0
CFF26,HWVehicles,0
CFF26,HWCategory,0
CFF26,HWBrand,0
CFF26,HWBoys,0
CFF26,HWBarbie,0
CFF26,HWAges,0
CFF26,HW8plus,0
CFF27,HWHotWheels,0
CFF27,HWDolls,0
CFF27,HWCategory,0
CFF27,HWBrand,0
CFF27,HWBoys,0
CFF27,HWAges,0
CFF27,HW3plus,0
CFF29,HWVehicles,0
CFF29,HWGirls,0
CFF29,HWCategory,0
CFF29,HWBrand,0
CFF29,HWBarbie,0
CFF29,HWAges,0
CFF29,HW6to7,0
CFF33,HWVehicles,0
CFF33,HWMonsterHigh,0
CFF33,HWGirls,0
CFF33,HWCategory,0
CFF33,HWBrand,0
CFF33,HWAges,0
CFF33,HW4to5,0
CFF34,HWHotWheels,0
CFF34,HWDolls,0
CFF34,HWCategory,0
CFF34,HWBrand,0
CFF34,HWBoys,0
CFF34,HWAges,0
CFF34,HW4to5,0
CFF35,HWGirls,0
CFF35,HWDisneyCars,0
CFF35,HWCategory,0
CFF35,HWBrand,0
CFF35,HWAges,0
CFF35,HWActionFigues,0
CFF35,HW3plus,0
